speechocean
WAVE/SPEAKER9624/096240011.WAV	66768
WAVE/SPEAKER1203/012030053.WAV	50880
WAVE/SPEAKER2036/020360143.WAV	50912
WAVE/SPEAKER9606/096060009.WAV	150880
WAVE/SPEAKER3088/030880123.WAV	45392
WAVE/SPEAKER1407/014070343.WAV	75120
WAVE/SPEAKER0070/000700046.WAV	57632
WAVE/SPEAKER1447/014470026.WAV	55040
WAVE/SPEAKER1092/010920012.WAV	60320
WAVE/SPEAKER2168/021680052.WAV	65648
WAVE/SPEAKER1372/013720201.WAV	50080
WAVE/SPEAKER1362/013620366.WAV	48320
WAVE/SPEAKER9034/090340002.WAV	59840
WAVE/SPEAKER1435/014350017.WAV	71840
WAVE/SPEAKER1407/014070092.WAV	60416
WAVE/SPEAKER2236/022360147.WAV	48064
WAVE/SPEAKER2380/023800363.WAV	58832
WAVE/SPEAKER1407/014070270.WAV	42512
WAVE/SPEAKER9614/096140003.WAV	162240
WAVE/SPEAKER9609/096090014.WAV	134560
WAVE/SPEAKER5218/052180146.WAV	45280
WAVE/SPEAKER0054/000540004.WAV	51616
WAVE/SPEAKER9616/096160008.WAV	116576
WAVE/SPEAKER1372/013720182.WAV	53920
WAVE/SPEAKER9604/096040023.WAV	138464
WAVE/SPEAKER4005/040050264.WAV	40688
WAVE/SPEAKER5401/054010032.WAV	45600
WAVE/SPEAKER8585/085850138.WAV	58240
WAVE/SPEAKER9639/096390010.WAV	85136
WAVE/SPEAKER6010/060100105.WAV	50352
WAVE/SPEAKER9615/096150009.WAV	129680
WAVE/SPEAKER1447/014470039.WAV	53920
WAVE/SPEAKER0070/000700008.WAV	65920
WAVE/SPEAKER0048/000480151.WAV	38400
WAVE/SPEAKER2430/024300131.WAV	49424
WAVE/SPEAKER5551/055510029.WAV	41440
WAVE/SPEAKER0135/001350091.WAV	76480
WAVE/SPEAKER2179/021790112.WAV	31488
WAVE/SPEAKER1419/014190071.WAV	34560
WAVE/SPEAKER0135/001350219.WAV	54080
WAVE/SPEAKER6048/060480090.WAV	74880
WAVE/SPEAKER1029/010290252.WAV	52000
WAVE/SPEAKER2129/021290121.WAV	48384
WAVE/SPEAKER5408/054080008.WAV	43360
WAVE/SPEAKER1447/014470053.WAV	47520
WAVE/SPEAKER3088/030880019.WAV	44480
WAVE/SPEAKER0560/005600298.WAV	55248
WAVE/SPEAKER1372/013720215.WAV	39504
WAVE/SPEAKER5401/054010046.WAV	59520
WAVE/SPEAKER2242/022420273.WAV	48304
WAVE/SPEAKER1042/010420047.WAV	40688
WAVE/SPEAKER9645/096450010.WAV	106464
WAVE/SPEAKER6121/061210086.WAV	34400
WAVE/SPEAKER1033/010330325.WAV	59184
WAVE/SPEAKER0145/001450171.WAV	83840
WAVE/SPEAKER9609/096090027.WAV	143952
WAVE/SPEAKER0739/007390062.WAV	87344
WAVE/SPEAKER8057/080570071.WAV	60480
WAVE/SPEAKER9639/096390005.WAV	62640
WAVE/SPEAKER9556/095560051.WAV	68704
WAVE/SPEAKER9625/096250018.WAV	81600
WAVE/SPEAKER2022/020220060.WAV	42336
WAVE/SPEAKER9616/096160005.WAV	75792
WAVE/SPEAKER6401/064010135.WAV	53760
WAVE/SPEAKER3636/036360029.WAV	76800
WAVE/SPEAKER0075/000750080.WAV	42080
WAVE/SPEAKER9600/096000008.WAV	123360
WAVE/SPEAKER2621/026210213.WAV	43216
WAVE/SPEAKER5414/054140039.WAV	37280
WAVE/SPEAKER9624/096240019.WAV	92816
WAVE/SPEAKER9611/096110005.WAV	83600
WAVE/SPEAKER1435/014350016.WAV	63040
WAVE/SPEAKER9613/096130016.WAV	71824
WAVE/SPEAKER1419/014190128.WAV	47680
WAVE/SPEAKER0131/001310096.WAV	57040
WAVE/SPEAKER2022/020220221.WAV	42944
WAVE/SPEAKER9639/096390008.WAV	60176
WAVE/SPEAKER1260/012600017.WAV	96784
WAVE/SPEAKER7001/070010013.WAV	104256
WAVE/SPEAKER9616/096160002.WAV	190720
WAVE/SPEAKER9628/096280014.WAV	135696
WAVE/SPEAKER0739/007390228.WAV	64848
WAVE/SPEAKER0104/001040173.WAV	56192
WAVE/SPEAKER3049/030490010.WAV	55392
WAVE/SPEAKER9556/095560069.WAV	78688
WAVE/SPEAKER2244/022440126.WAV	42480
WAVE/SPEAKER9600/096000007.WAV	150176
WAVE/SPEAKER2282/022820317.WAV	43520
WAVE/SPEAKER3046/030460048.WAV	52320
WAVE/SPEAKER4005/040050306.WAV	44432
WAVE/SPEAKER3088/030880096.WAV	44480
WAVE/SPEAKER9556/095560005.WAV	69648
WAVE/SPEAKER2282/022820107.WAV	50032
WAVE/SPEAKER9556/095560017.WAV	67280
WAVE/SPEAKER9649/096490006.WAV	71968
WAVE/SPEAKER2129/021290291.WAV	46240
WAVE/SPEAKER0026/000260001.WAV	38112
WAVE/SPEAKER2089/020890206.WAV	59776
WAVE/SPEAKER0135/001350163.WAV	46400
WAVE/SPEAKER1027/010270268.WAV	56800
WAVE/SPEAKER0075/000750128.WAV	47280
WAVE/SPEAKER9607/096070013.WAV	131168
WAVE/SPEAKER5195/051950138.WAV	46240
WAVE/SPEAKER2621/026210262.WAV	47808
WAVE/SPEAKER6010/060100047.WAV	56960
WAVE/SPEAKER2022/020220264.WAV	50240
WAVE/SPEAKER9628/096280022.WAV	188528
WAVE/SPEAKER8057/080570138.WAV	54720
WAVE/SPEAKER1092/010920032.WAV	41920
WAVE/SPEAKER1092/010920153.WAV	44160
WAVE/SPEAKER4005/040050180.WAV	66080
WAVE/SPEAKER3002/030020048.WAV	69664
WAVE/SPEAKER9643/096430013.WAV	170016
WAVE/SPEAKER2208/022080341.WAV	47312
WAVE/SPEAKER9611/096110003.WAV	60224
WAVE/SPEAKER2036/020360211.WAV	49520
WAVE/SPEAKER1447/014470109.WAV	69440
WAVE/SPEAKER9616/096160012.WAV	97712
WAVE/SPEAKER5401/054010009.WAV	67840
WAVE/SPEAKER0739/007390160.WAV	75328
WAVE/SPEAKER5418/054180087.WAV	56640
WAVE/SPEAKER0560/005600296.WAV	61600
WAVE/SPEAKER9649/096490018.WAV	52272
WAVE/SPEAKER3208/032080093.WAV	48000
WAVE/SPEAKER0005/000050083.WAV	38960
WAVE/SPEAKER0056/000560030.WAV	58896
WAVE/SPEAKER3023/030230374.WAV	47648
WAVE/SPEAKER4005/040050205.WAV	50032
WAVE/SPEAKER0813/008130100.WAV	55024
WAVE/SPEAKER3002/030020008.WAV	42720
WAVE/SPEAKER6010/060100081.WAV	76480
WAVE/SPEAKER9614/096140022.WAV	132784
WAVE/SPEAKER1092/010920030.WAV	41600
WAVE/SPEAKER1044/010440149.WAV	41920
WAVE/SPEAKER3837/038370013.WAV	56320
WAVE/SPEAKER9649/096490008.WAV	96800
WAVE/SPEAKER9624/096240020.WAV	52640
WAVE/SPEAKER2621/026210005.WAV	51136
WAVE/SPEAKER3837/038370068.WAV	64480
WAVE/SPEAKER2244/022440062.WAV	73248
WAVE/SPEAKER0104/001040134.WAV	51616
WAVE/SPEAKER5401/054010107.WAV	69760
WAVE/SPEAKER0594/005940318.WAV	57968
WAVE/SPEAKER0005/000050010.WAV	48752
WAVE/SPEAKER1033/010330052.WAV	59520
WAVE/SPEAKER3837/038370052.WAV	54080
WAVE/SPEAKER0813/008130340.WAV	58176
WAVE/SPEAKER0960/009600120.WAV	47904
WAVE/SPEAKER2170/021700029.WAV	57696
WAVE/SPEAKER8585/085850119.WAV	45440
WAVE/SPEAKER1044/010440039.WAV	57760
WAVE/SPEAKER2799/027990028.WAV	67040
WAVE/SPEAKER0575/005750059.WAV	72800
WAVE/SPEAKER2036/020360055.WAV	74624
WAVE/SPEAKER2244/022440039.WAV	70560
WAVE/SPEAKER6401/064010123.WAV	69088
WAVE/SPEAKER2036/020360299.WAV	65136
WAVE/SPEAKER1260/012600357.WAV	95840
WAVE/SPEAKER2236/022360159.WAV	44768
WAVE/SPEAKER6401/064010103.WAV	59840
WAVE/SPEAKER2244/022440361.WAV	60208
WAVE/SPEAKER9600/096000004.WAV	103904
WAVE/SPEAKER0813/008130288.WAV	59024
WAVE/SPEAKER0070/000700037.WAV	54096
WAVE/SPEAKER1027/010270349.WAV	60480
WAVE/SPEAKER0575/005750150.WAV	56480
WAVE/SPEAKER0005/000050114.WAV	62544
WAVE/SPEAKER9613/096130018.WAV	76864
WAVE/SPEAKER1012/010120193.WAV	42400
WAVE/SPEAKER5414/054140118.WAV	55200
WAVE/SPEAKER5418/054180079.WAV	32800
WAVE/SPEAKER1012/010120374.WAV	45440
WAVE/SPEAKER9556/095560163.WAV	50688
WAVE/SPEAKER9625/096250011.WAV	80176
WAVE/SPEAKER6048/060480082.WAV	48160
WAVE/SPEAKER0594/005940373.WAV	76640
WAVE/SPEAKER5408/054080042.WAV	62880
WAVE/SPEAKER1419/014190098.WAV	54080
WAVE/SPEAKER0560/005600154.WAV	96768
WAVE/SPEAKER0075/000750091.WAV	53616
WAVE/SPEAKER9628/096280019.WAV	81600
WAVE/SPEAKER2251/022510190.WAV	66640
WAVE/SPEAKER1033/010330235.WAV	42704
WAVE/SPEAKER2034/020340019.WAV	45600
WAVE/SPEAKER0145/001450083.WAV	76960
WAVE/SPEAKER6912/069120025.WAV	52320
WAVE/SPEAKER2251/022510237.WAV	65296
WAVE/SPEAKER3020/030200005.WAV	76432
WAVE/SPEAKER3020/030200153.WAV	70560
WAVE/SPEAKER9613/096130007.WAV	70400
WAVE/SPEAKER6048/060480169.WAV	72000
WAVE/SPEAKER3208/032080056.WAV	38080
WAVE/SPEAKER5424/054240116.WAV	44480
WAVE/SPEAKER1260/012600295.WAV	48192
WAVE/SPEAKER2427/024270057.WAV	60592
WAVE/SPEAKER9556/095560108.WAV	58720
WAVE/SPEAKER1203/012030024.WAV	39200
WAVE/SPEAKER5424/054240094.WAV	35968
WAVE/SPEAKER3023/030230194.WAV	55872
WAVE/SPEAKER4005/040050142.WAV	49664
WAVE/SPEAKER2059/020590123.WAV	56176
WAVE/SPEAKER1044/010440106.WAV	59040
WAVE/SPEAKER0070/000700053.WAV	54720
WAVE/SPEAKER2179/021790025.WAV	47360
WAVE/SPEAKER9070/090700019.WAV	43520
WAVE/SPEAKER1362/013620241.WAV	46720
WAVE/SPEAKER2427/024270127.WAV	48144
WAVE/SPEAKER9615/096150016.WAV	121680
WAVE/SPEAKER8002/080020017.WAV	109376
WAVE/SPEAKER1012/010120335.WAV	71200
WAVE/SPEAKER9634/096340013.WAV	83152
WAVE/SPEAKER9034/090340007.WAV	51728
WAVE/SPEAKER0103/001030061.WAV	45456
WAVE/SPEAKER1203/012030058.WAV	47360
WAVE/SPEAKER0739/007390092.WAV	74784
WAVE/SPEAKER7551/075510167.WAV	58400
WAVE/SPEAKER6048/060480168.WAV	68480
WAVE/SPEAKER0048/000480068.WAV	32480
WAVE/SPEAKER9646/096460019.WAV	53952
WAVE/SPEAKER3636/036360106.WAV	104480
WAVE/SPEAKER9630/096300010.WAV	61200
WAVE/SPEAKER2242/022420348.WAV	64128
WAVE/SPEAKER8057/080570013.WAV	46240
WAVE/SPEAKER3083/030830135.WAV	46080
WAVE/SPEAKER0145/001450116.WAV	162880
WAVE/SPEAKER1203/012030043.WAV	46400
WAVE/SPEAKER0005/000050122.WAV	74464
WAVE/SPEAKER2981/029810135.WAV	43840
WAVE/SPEAKER9646/096460003.WAV	129376
WAVE/SPEAKER0145/001450063.WAV	56640
WAVE/SPEAKER0104/001040122.WAV	67872
WAVE/SPEAKER3002/030020126.WAV	68688
WAVE/SPEAKER2380/023800160.WAV	45328
WAVE/SPEAKER0048/000480016.WAV	38656
WAVE/SPEAKER1033/010330197.WAV	57920
WAVE/SPEAKER8057/080570089.WAV	51840
WAVE/SPEAKER0103/001030060.WAV	60896
WAVE/SPEAKER6912/069120059.WAV	59872
WAVE/SPEAKER9625/096250023.WAV	54960
WAVE/SPEAKER9619/096190004.WAV	129312
WAVE/SPEAKER2430/024300118.WAV	55968
WAVE/SPEAKER1447/014470072.WAV	53600
WAVE/SPEAKER3046/030460146.WAV	51040
WAVE/SPEAKER3023/030230086.WAV	51440
WAVE/SPEAKER0005/000050047.WAV	36064
WAVE/SPEAKER2022/020220139.WAV	49744
WAVE/SPEAKER3023/030230280.WAV	55088
WAVE/SPEAKER1042/010420151.WAV	35520
WAVE/SPEAKER9624/096240008.WAV	60960
WAVE/SPEAKER1309/013090105.WAV	40720
WAVE/SPEAKER4005/040050358.WAV	53392
WAVE/SPEAKER1033/010330268.WAV	53600
WAVE/SPEAKER1203/012030097.WAV	45760
WAVE/SPEAKER1439/014390124.WAV	89280
WAVE/SPEAKER1012/010120334.WAV	57168
WAVE/SPEAKER2170/021700176.WAV	41984
WAVE/SPEAKER1309/013090364.WAV	60320
WAVE/SPEAKER1447/014470060.WAV	37600
WAVE/SPEAKER4005/040050281.WAV	49648
WAVE/SPEAKER8057/080570014.WAV	49776
WAVE/SPEAKER2034/020340065.WAV	50880
WAVE/SPEAKER5551/055510088.WAV	58720
WAVE/SPEAKER9619/096190015.WAV	108416
WAVE/SPEAKER5408/054080138.WAV	55264
WAVE/SPEAKER1336/013360082.WAV	71792
WAVE/SPEAKER1197/011970036.WAV	50080
WAVE/SPEAKER5424/054240025.WAV	45280
WAVE/SPEAKER0482/004820041.WAV	78848
WAVE/SPEAKER5195/051950051.WAV	43680
WAVE/SPEAKER0026/000260032.WAV	46880
WAVE/SPEAKER0036/000360036.WAV	47312
WAVE/SPEAKER1044/010440053.WAV	85920
WAVE/SPEAKER3068/030680005.WAV	62880
WAVE/SPEAKER9639/096390016.WAV	67632
WAVE/SPEAKER9611/096110019.WAV	79456
WAVE/SPEAKER1336/013360226.WAV	50912
WAVE/SPEAKER1092/010920159.WAV	63520
WAVE/SPEAKER1092/010920125.WAV	87680
WAVE/SPEAKER9634/096340008.WAV	116512
WAVE/SPEAKER1044/010440038.WAV	56320
WAVE/SPEAKER1203/012030036.WAV	34240
WAVE/SPEAKER0026/000260039.WAV	47280
WAVE/SPEAKER0131/001310081.WAV	48800
WAVE/SPEAKER2251/022510230.WAV	69712
WAVE/SPEAKER0006/000060020.WAV	52160
WAVE/SPEAKER9609/096090019.WAV	180064
WAVE/SPEAKER1372/013720275.WAV	52320
WAVE/SPEAKER5401/054010148.WAV	43120
WAVE/SPEAKER8585/085850039.WAV	57920
WAVE/SPEAKER9624/096240013.WAV	53968
WAVE/SPEAKER1064/010640166.WAV	79440
WAVE/SPEAKER3068/030680037.WAV	36800
WAVE/SPEAKER6401/064010056.WAV	72288
WAVE/SPEAKER0056/000560086.WAV	70400
WAVE/SPEAKER2251/022510122.WAV	53552
WAVE/SPEAKER5418/054180015.WAV	37920
WAVE/SPEAKER2036/020360019.WAV	55744
WAVE/SPEAKER1419/014190055.WAV	58080
WAVE/SPEAKER6121/061210068.WAV	61440
WAVE/SPEAKER2427/024270176.WAV	45488
WAVE/SPEAKER0056/000560162.WAV	79840
WAVE/SPEAKER6912/069120170.WAV	59840
WAVE/SPEAKER2236/022360185.WAV	41072
WAVE/SPEAKER2242/022420362.WAV	56496
WAVE/SPEAKER9614/096140011.WAV	132848
WAVE/SPEAKER1362/013620210.WAV	69600
WAVE/SPEAKER0131/001310123.WAV	74480
WAVE/SPEAKER8585/085850075.WAV	43040
WAVE/SPEAKER2059/020590026.WAV	78784
WAVE/SPEAKER1012/010120200.WAV	39040
WAVE/SPEAKER3636/036360160.WAV	51840
WAVE/SPEAKER2170/021700077.WAV	49920
WAVE/SPEAKER2981/029810315.WAV	46400
WAVE/SPEAKER2799/027990153.WAV	37120
WAVE/SPEAKER1309/013090179.WAV	53600
WAVE/SPEAKER2022/020220200.WAV	56064
WAVE/SPEAKER9628/096280011.WAV	113312
WAVE/SPEAKER9615/096150018.WAV	139664
WAVE/SPEAKER2059/020590164.WAV	50512
WAVE/SPEAKER1044/010440154.WAV	30080
WAVE/SPEAKER3020/030200108.WAV	50560
WAVE/SPEAKER0070/000700019.WAV	56160
WAVE/SPEAKER8057/080570143.WAV	79040
WAVE/SPEAKER2129/021290169.WAV	45648
WAVE/SPEAKER2621/026210096.WAV	47200
WAVE/SPEAKER1439/014390086.WAV	91680
WAVE/SPEAKER6121/061210174.WAV	46080
WAVE/SPEAKER3083/030830030.WAV	37920
WAVE/SPEAKER8002/080020012.WAV	140320
WAVE/SPEAKER9606/096060008.WAV	144160
WAVE/SPEAKER2402/024020238.WAV	80960
WAVE/SPEAKER0482/004820378.WAV	70080
WAVE/SPEAKER1203/012030083.WAV	54960
WAVE/SPEAKER0739/007390211.WAV	58736
WAVE/SPEAKER3636/036360027.WAV	49760
WAVE/SPEAKER2208/022080192.WAV	45488
WAVE/SPEAKER1197/011970095.WAV	74880
WAVE/SPEAKER3046/030460163.WAV	38560
WAVE/SPEAKER1203/012030116.WAV	62080
WAVE/SPEAKER8057/080570127.WAV	44800
WAVE/SPEAKER0960/009600129.WAV	66912
WAVE/SPEAKER2430/024300330.WAV	54352
WAVE/SPEAKER0594/005940252.WAV	64640
WAVE/SPEAKER0053/000530077.WAV	61280
WAVE/SPEAKER0103/001030054.WAV	40720
WAVE/SPEAKER9639/096390018.WAV	67584
WAVE/SPEAKER3423/034230108.WAV	53280
WAVE/SPEAKER9625/096250013.WAV	77360
WAVE/SPEAKER0056/000560074.WAV	66720
WAVE/SPEAKER6401/064010067.WAV	68208
WAVE/SPEAKER1092/010920075.WAV	50880
WAVE/SPEAKER9070/090700006.WAV	47840
WAVE/SPEAKER3023/030230260.WAV	56096
WAVE/SPEAKER0036/000360314.WAV	42240
WAVE/SPEAKER8585/085850046.WAV	44672
WAVE/SPEAKER9628/096280030.WAV	98016
WAVE/SPEAKER6401/064010120.WAV	58624
WAVE/SPEAKER2208/022080085.WAV	66384
WAVE/SPEAKER0053/000530054.WAV	42880
WAVE/SPEAKER2034/020340029.WAV	38080
WAVE/SPEAKER2129/021290160.WAV	59280
WAVE/SPEAKER1439/014390057.WAV	73760
WAVE/SPEAKER3020/030200057.WAV	40000
WAVE/SPEAKER5418/054180021.WAV	49600
WAVE/SPEAKER3021/030210044.WAV	44480
WAVE/SPEAKER3208/032080119.WAV	75360
WAVE/SPEAKER2242/022420346.WAV	68176
WAVE/SPEAKER5195/051950044.WAV	40960
WAVE/SPEAKER0026/000260075.WAV	38560
WAVE/SPEAKER1029/010290236.WAV	58240
WAVE/SPEAKER3023/030230330.WAV	57520
WAVE/SPEAKER6504/065040160.WAV	43568
WAVE/SPEAKER0482/004820055.WAV	53120
WAVE/SPEAKER9607/096070006.WAV	65328
WAVE/SPEAKER7001/070010002.WAV	194608
WAVE/SPEAKER5408/054080163.WAV	57120
WAVE/SPEAKER3837/038370107.WAV	48000
WAVE/SPEAKER0739/007390070.WAV	119472
WAVE/SPEAKER0135/001350194.WAV	64144
WAVE/SPEAKER1033/010330085.WAV	53440
WAVE/SPEAKER2450/024500350.WAV	52640
WAVE/SPEAKER1027/010270314.WAV	45296
WAVE/SPEAKER5218/052180098.WAV	47360
WAVE/SPEAKER1372/013720051.WAV	69600
WAVE/SPEAKER1309/013090051.WAV	70880
WAVE/SPEAKER9616/096160016.WAV	122448
WAVE/SPEAKER1260/012600177.WAV	60480
WAVE/SPEAKER3423/034230043.WAV	48320
WAVE/SPEAKER2450/024500327.WAV	45344
WAVE/SPEAKER0036/000360034.WAV	67520
WAVE/SPEAKER2799/027990247.WAV	55520
WAVE/SPEAKER3068/030680097.WAV	38560
WAVE/SPEAKER7551/075510137.WAV	46304
WAVE/SPEAKER0053/000530115.WAV	65280
WAVE/SPEAKER9643/096430019.WAV	135488
WAVE/SPEAKER1439/014390154.WAV	86080
WAVE/SPEAKER5195/051950163.WAV	41120
WAVE/SPEAKER1042/010420157.WAV	43104
WAVE/SPEAKER3083/030830043.WAV	47200
WAVE/SPEAKER2179/021790030.WAV	46400
WAVE/SPEAKER2179/021790108.WAV	61760
WAVE/SPEAKER1435/014350110.WAV	50400
WAVE/SPEAKER1419/014190081.WAV	49760
WAVE/SPEAKER0131/001310154.WAV	54864
WAVE/SPEAKER0575/005750330.WAV	69760
WAVE/SPEAKER1260/012600252.WAV	73136
WAVE/SPEAKER2034/020340140.WAV	34720
WAVE/SPEAKER2170/021700153.WAV	85104
WAVE/SPEAKER3002/030020100.WAV	69600
WAVE/SPEAKER9611/096110011.WAV	77264
WAVE/SPEAKER3837/038370128.WAV	54400
WAVE/SPEAKER0103/001030099.WAV	52672
WAVE/SPEAKER5414/054140158.WAV	54752
WAVE/SPEAKER3208/032080019.WAV	34880
WAVE/SPEAKER2380/023800352.WAV	52112
WAVE/SPEAKER9634/096340005.WAV	133248
WAVE/SPEAKER5418/054180022.WAV	50336
WAVE/SPEAKER9646/096460011.WAV	80368
WAVE/SPEAKER0739/007390281.WAV	52912
WAVE/SPEAKER3423/034230123.WAV	72480
WAVE/SPEAKER9619/096190014.WAV	135728
WAVE/SPEAKER8585/085850088.WAV	43072
WAVE/SPEAKER0075/000750024.WAV	47888
WAVE/SPEAKER9600/096000003.WAV	124800
WAVE/SPEAKER2170/021700300.WAV	48752
WAVE/SPEAKER2129/021290326.WAV	45760
WAVE/SPEAKER6121/061210147.WAV	57920
WAVE/SPEAKER1044/010440012.WAV	54240
WAVE/SPEAKER2168/021680297.WAV	51552
WAVE/SPEAKER6912/069120151.WAV	64624
WAVE/SPEAKER1197/011970004.WAV	76016
WAVE/SPEAKER5551/055510156.WAV	50256
WAVE/SPEAKER2380/023800330.WAV	73568
WAVE/SPEAKER9606/096060002.WAV	83488
WAVE/SPEAKER1435/014350018.WAV	55200
WAVE/SPEAKER0813/008130339.WAV	48512
WAVE/SPEAKER8057/080570031.WAV	60480
WAVE/SPEAKER9609/096090007.WAV	187520
WAVE/SPEAKER3088/030880057.WAV	48384
WAVE/SPEAKER9070/090700054.WAV	51040
WAVE/SPEAKER0048/000480136.WAV	41424
WAVE/SPEAKER6121/061210095.WAV	38720
WAVE/SPEAKER9607/096070018.WAV	94480
WAVE/SPEAKER5408/054080033.WAV	44800
WAVE/SPEAKER0560/005600145.WAV	40000
WAVE/SPEAKER2251/022510066.WAV	57344
WAVE/SPEAKER1336/013360140.WAV	45120
WAVE/SPEAKER2129/021290282.WAV	57056
WAVE/SPEAKER3023/030230253.WAV	44688
WAVE/SPEAKER2061/020610061.WAV	83376
WAVE/SPEAKER0575/005750298.WAV	46240
WAVE/SPEAKER9600/096000016.WAV	123040
WAVE/SPEAKER3021/030210123.WAV	38336
WAVE/SPEAKER2022/020220120.WAV	48736
WAVE/SPEAKER9070/090700164.WAV	77760
WAVE/SPEAKER0145/001450037.WAV	75360
WAVE/SPEAKER9634/096340006.WAV	100896
WAVE/SPEAKER0131/001310078.WAV	75616
WAVE/SPEAKER0075/000750020.WAV	60656
WAVE/SPEAKER2061/020610291.WAV	43680
WAVE/SPEAKER0131/001310165.WAV	50144
WAVE/SPEAKER5401/054010091.WAV	52960
WAVE/SPEAKER3208/032080110.WAV	54880
WAVE/SPEAKER3636/036360142.WAV	65808
WAVE/SPEAKER5218/052180117.WAV	40320
WAVE/SPEAKER1419/014190107.WAV	69280
WAVE/SPEAKER9645/096450011.WAV	111008
WAVE/SPEAKER6912/069120014.WAV	57744
WAVE/SPEAKER2450/024500164.WAV	49952
WAVE/SPEAKER2402/024020253.WAV	83088
WAVE/SPEAKER3068/030680054.WAV	51360
WAVE/SPEAKER2402/024020321.WAV	42912
WAVE/SPEAKER9616/096160019.WAV	78736
WAVE/SPEAKER0482/004820268.WAV	57600
WAVE/SPEAKER1362/013620185.WAV	80320
WAVE/SPEAKER9609/096090025.WAV	136400
WAVE/SPEAKER0739/007390220.WAV	77200
WAVE/SPEAKER9616/096160001.WAV	242560
WAVE/SPEAKER2799/027990328.WAV	54096
WAVE/SPEAKER6010/060100128.WAV	88480
WAVE/SPEAKER1447/014470150.WAV	50880
WAVE/SPEAKER0048/000480015.WAV	42656
WAVE/SPEAKER1418/014180044.WAV	61760
WAVE/SPEAKER2179/021790043.WAV	44912
WAVE/SPEAKER1012/010120265.WAV	51680
WAVE/SPEAKER0001/000010168.WAV	26720
WAVE/SPEAKER1372/013720198.WAV	52960
WAVE/SPEAKER1044/010440017.WAV	45584
WAVE/SPEAKER5424/054240097.WAV	63520
WAVE/SPEAKER0145/001450146.WAV	45600
WAVE/SPEAKER3023/030230276.WAV	45632
WAVE/SPEAKER9070/090700108.WAV	48800
WAVE/SPEAKER0054/000540031.WAV	62080
WAVE/SPEAKER5195/051950011.WAV	52000
WAVE/SPEAKER0135/001350318.WAV	63680
